state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county
md,other,60,1 minute,39.2902778,-76.6125,12,12,00:00,2013,baltimore,baltimore city
or,light,45,45 seconds,43.2166667,-123.34055559999999,12,12,05:00,2013,roseburg,douglas county
nc,changing,60,1 minute,35.2269444,-80.8433333,12,12,06:15,2013,charlotte,mecklenburg county
ms,light,720,12 minutes,31.3463889,-89.26,12,12,07:30,2013,petal,forrest county
ca,formation,10,10 seconds,37.3394444,-121.8938889,12,12,15:45,2013,san jose,santa clara county
ma,light,60,1 minute,41.7000000,-70.7633333,12,12,16:20,2013,marion,plymouth county
or,formation,30,~30 seconds,43.2166667,-123.34055559999999,12,12,17:00,2013,roseburg,douglas county
co,sphere,180,3 minutes,39.7391667,-104.98416670000002,12,12,18:00,2013,denver,denver county
co,rectangle,1200,20 minutes,39.7047222,-105.08083329999998,12,12,18:15,2013,lakewood,jefferson county
co,sphere,240,4 minutes,39.9205556,-104.86527779999999,12,12,18:25,2013,henderson,adams county
id,light,180,3 minutes,43.6136111,-116.2025,12,12,19:00,2013,boise,ada county
oh,light,3600,1 hour,39.6261111,-84.3694444,12,12,19:00,2013,germantown,montgomery county
ca,light,3600,1 hour,33.7738889,-117.94055559999998,12,12,19:30,2013,garden grove,orange county
sc,light,60,1 minutes,33.1958333,-80.0133333,12,12,19:30,2013,moncks corner,berkeley county
ga,light,300,5 minutes,34.1650000,-84.8,12,12,19:50,2013,cartersville,bartow county
ca,circle,5,5 seconds,33.6850000,-117.2722222,12,12,20:00,2013,canyon lake,riverside county
ga,fireball,240,3-4 minutes,33.4130556,-82.3852778,12,12,20:30,2013,dearing,mcduffie county
wi,unknown,900,15 minutes,43.0388889,-87.90638890000001,12,12,21:00,2013,milwaukee,milwaukee county
ga,light,1200,20 minutes,33.4502778,-82.1983333,12,12,22:30,2013,grovetown,columbia county
ak,flash,3,2-3 seconds,64.7511111,-147.3494444,12,12,22:30,2013,north pole,fairbanks north star
co,sphere,180,3 minutes,39.7391667,-104.98416670000002,12,12,24:00,2013,denver,denver county
ga,fireball,180,3 minutes,34.0658333,-84.6769444,12,13,00:15,2013,acworth,cobb county
wv,circle,180,3 minutes,37.3661111,-81.1027778,12,13,03:30,2013,princeton,mercer county
ok,triangle,300,5 minutes,35.6527778,-97.4777778,12,13,05:15,2013,edmond,oklahoma county
ct,cigar,45,45 seconds,41.5380556,-72.8075,12,13,05:45,2013,meriden,new haven county
il,light,120,1-2 minutes,38.6825000,-90.1569444,12,13,06:40,2013,madison,madison county
ny,diamond,300,5 minutes,41.1327778,-73.7930556,12,13,16:00,2013,pleasantville,westchester county
ma,circle,45,45 seconds,42.6158333,-70.6625,12,13,17:30,2013,gloucester,essex county
ma,circle,30,30 seconds,42.5063889,-71.0733333,12,13,17:30,2013,wakefield,middlesex county
vt,unknown,60,1 minute,43.9075000,-72.14388890000001,12,13,17:45,2013,fairlee,orange county
ca,light,180,3 minutes,37.7058333,-122.46083329999999,12,13,17:50,2013,daly city,san mateo county
ma,circle,1800,30 minutes,42.0805556,-70.93611109999999,12,13,18:10,2013,whitman,plymouth county
co,light,600,10 minutes,39.7047222,-105.08083329999998,12,13,18:30,2013,lakewood,jefferson county
fl,light,5,5 seconds,28.6647222,-82.1130556,12,13,19:00,2013,bushnell,sumter county
vt,fireball,300,5 minutes,44.4288889,-71.8905556,12,13,19:00,2013,concord,essex county
fl,sphere,1,second,27.9091667,-82.7875,12,13,19:00,2013,largo,pinellas county
fl,light,30,30 seconds,28.0777778,-82.76388890000001,12,13,19:00,2013,palm harbor,pinellas county
fl,fireball,60,1 minute,27.7705556,-82.67944440000001,12,13,19:00,2013,saint petersburg,pinellas county
fl,light,15,15 seconds,28.0777778,-82.76388890000001,12,13,19:08,2013,palm harbor,pinellas county
fl,light,15,12-15 seconds,26.1416667,-81.795,12,13,19:20,2013,naples,collier county
fl,triangle,2,few seconds,29.8944444,-81.3147222,12,13,19:30,2013,st. augustine,st. johns county
co,fireball,60,1 minute,40.1672222,-105.1013889,12,13,19:31,2013,longmont,boulder county
ca,diamond,600,10 minutes,37.7750000,-122.41833329999999,12,13,19:45,2013,san francisco,san francisco county
co,fireball,300,5 minutes,40.1672222,-105.1013889,12,13,19:59,2013,longmont,boulder county
mn,light,900,15 minutes,47.4736111,-94.88,12,13,20:00,2013,bemidji,beltrami county
id,sphere,120,2 minutes,43.6136111,-116.2025,12,13,20:00,2013,boise,ada county
co,fireball,60,1 minute,40.1672222,-105.1013889,12,13,20:00,2013,longmont,boulder county
oh,fireball,180,2-3 minutes,39.9611111,-82.99888890000001,12,13,21:00,2013,columbus,franklin county
or,light,300,5 minutes,44.0463889,-123.02083329999999,12,13,22:15,2013,springfield,lane county
wi,unknown,3,3 seconds,43.0730556,-89.4011111,12,13,23:00,2013,madison,dane county
fl,circle,30,30 seconds,26.7052778,-80.0366667,12,13,23:00,2013,west palm beach,palm beach county
ca,fireball,3,3 seconds,34.0633333,-117.65,12,14,05:00,2013,ontario,san bernardino county
fl,cigar,20,20 seconds,28.7497222,-82.2969444,12,14,13:30,2013,floral city,citrus county
az,circle,40,30-40 seconds,33.0580556,-112.04694440000002,12,14,16:00,2013,maricopa,pinal county
co,rectangle,15,10-15 seconds,40.6255556,-103.2072222,12,14,18:00,2013,sterling,logan county
or,light,240,4 minutes,44.7458333,-118.2011111,12,14,18:00,2013,sumpter,baker county
ak,flash,2,seconds,61.2180556,-149.90027780000003,12,14,18:50,2013,anchorage,anchorage
ok,sphere,60,1 minute,35.0136111,-97.3608333,12,14,20:00,2013,purcell,mcclain county
az,fireball,5,5 seconds,33.4483333,-112.07333329999999,12,14,20:02,2013,phoenix,maricopa county
fl,circle,60,1 minute,30.3319444,-81.6558333,12,14,21:00,2013,jacksonville,duval county
fl,light,1200,10-20 minutes,26.6583333,-80.2416667,12,14,21:35,2013,wellington,palm beach county
fl,light,300,5 minutes,25.7738889,-80.1938889,12,14,21:45,2013,miami,miami-dade county
mn,other,15,15 seconds,45.7344444,-93.7102778,12,15,01:07,2013,foreston,mille lacs county
tx,light,600,10 minutes,30.2669444,-97.7427778,12,15,16:10,2013,austin,travis county
ca,cylinder,60,1 minute,34.4480556,-119.24194440000001,12,15,16:30,2013,ojai,ventura county
ma,other,15,15 seconds,42.2625000,-71.80277779999999,12,15,17:00,2013,worcester,worcester county
fl,fireball,300,5 minutes,27.0994444,-82.4544444,12,15,18:15,2013,venice,sarasota county
ca,unknown,300,5 minutes,38.5816667,-121.49333329999999,12,15,18:30,2013,sacramento,sacramento county
ca,sphere,180,3 minutes,33.1191667,-117.08555559999999,12,15,19:17,2013,escondido,san diego county
vt,oval,180,3 minutes,44.4111111,-72.13972220000001,12,15,22:30,2013,danville,caledonia county
ca,changing,300,5 minutes,38.5816667,-121.49333329999999,12,15,22:30,2013,sacramento,sacramento county
oh,formation,1800,30 minutes,41.3116667,-81.56833329999999,12,16,01:00,2013,sagamore hills,summit county
nc,unknown,60,1 minute,35.0525000,-78.87861109999999,12,16,05:40,2013,fayetteville,cumberland county
fl,light,20,15-20 seconds,28.5688889,-81.5441667,12,16,08:45,2013,ocoee,orange county
tn,unknown,360,6 minutes,35.1494444,-90.04888890000001,12,16,14:30,2013,memphis,shelby county
la,disk,120,<2 minutes,31.1277778,-92.06611109999999,12,16,19:00,2013,marksville,avoyelles parish
de,unknown,300,5 minutes,38.5563889,-75.57166670000001,12,16,19:05,2013,laurel,sussex county
nc,formation,60,60 seconds,35.8233333,-78.8258333,12,16,19:20,2013,morrisville,wake county
wa,sphere,90,90 seconds,48.2200000,-122.685,12,16,21:00,2013,coupeville,island county
hi,oval,300,5 minutes,19.7297222,-155.09,12,16,23:00,2013,hilo,hawaii county
fl,light,240,4 minutes,25.9561111,-80.1394444,12,17,06:50,2013,aventura,miami-dade county
ca,sphere,300,3-5 minutes,33.5016667,-117.66166670000001,12,17,07:30,2013,san juan capistrano,orange county
nc,egg,5,5 seconds,34.2866667,-78.70138890000001,12,17,13:30,2013,brunswick,brunswick county
va,triangle,300,5 minutes,38.7933333,-77.2719444,12,17,15:00,2013,burke,fairfax county
fl,unknown,120,2 minutes,28.2713889,-82.7197222,12,17,15:09,2013,port richey,pasco county
nv,teardrop,600,10 minutes,36.1750000,-115.1363889,12,17,17:00,2013,las vegas,clark county
fl,cylinder,300,5 minutes,25.7738889,-80.1938889,12,17,17:00,2013,miami,miami-dade county
mn,disk,3600,1 hour,44.9133333,-93.5030556,12,17,18:00,2013,minnetonka,hennepin county
fl,disk,300,5 minutes,26.9758333,-82.0908333,12,17,19:48,2013,port charlotte,charlotte county
wi,formation,600,10 minutes,44.4583333,-87.5030556,12,17,20:00,2013,kewaunee,kewaunee county
ca,light,45,45 seconds,37.3394444,-121.8938889,12,17,20:00,2013,san jose,santa clara county
fl,changing,540,9+ minutes,27.8394444,-82.79138890000002,12,17,20:30,2013,seminole,pinellas county
ga,fireball,10,10 seconds,34.1013889,-84.5194444,12,17,21:22,2013,woodstock,cherokee county
ga,fireball,1,1 second,32.4580556,-83.7316667,12,17,21:30,2013,perry,houston county
nm,unknown,7200,2 hours,35.0844444,-106.65055559999999,12,18,01:00,2013,albuquerque,bernalillo county
ia,triangle,180,3 minutes,41.2888889,-91.5522222,12,18,04:00,2013,ainsworth,washington county
va,fireball,600,10 minutes,38.8047222,-77.04722220000001,12,18,16:20,2013,alexandria,alexandria city
sd,formation,480,8 minutes,43.7094444,-98.0294444,12,18,18:00,2013,mitchell,davison county
ca,formation,240,4 minutes,33.7838889,-116.95777779999999,12,18,18:00,2013,san jacinto,riverside county
ca,cylinder,60,60 seconds,34.6980556,-118.13583329999999,12,18,18:15,2013,lancaster,los angeles county
nj,triangle,21600,6 hours,39.8522222,-75.06833329999999,12,18,18:15,2013,runnemede,camden county
pa,fireball,600,10 minutes,40.8611111,-79.8955556,12,18,19:00,2013,butler,butler county
mo,light,120,2 minutes,38.6272222,-90.1977778,12,18,19:00,2013,st. louis,st. louis city
ga,fireball,6000,100 minutes,33.0897222,-82.0158333,12,18,19:15,2013,waynesboro,burke county
sc,light,300,5 minutes,33.6888889,-78.8869444,12,18,21:00,2013,myrtle beach,horry county
ia,changing,180,3 minutes,42.0347222,-93.61972220000001,12,18,21:45,2013,ames,story county
hi,fireball,420,5-7 minutes,20.7850000,-156.4655556,12,18,22:15,2013,kihei,maui county
ma,circle,300,5 minutes,42.0644444,-72.5130556,12,18,23:00,2013,east longmeadow,hampden county
ca,light,30,30 seconds,38.4405556,-122.71333329999999,12,18,23:40,2013,santa rosa,sonoma county
al,unknown,3600,1 hour,30.6033333,-87.90361109999999,12,19,00:00,2013,daphne,baldwin county
fl,unknown,7200,2 hours,28.5380556,-81.3794444,12,19,03:00,2013,orlando,orange county
nc,light,900,15 minutes,35.2427778,-81.0375,12,19,05:10,2013,belmont,gaston county
ak,circle,300,~5 minutes,61.2180556,-149.90027780000003,12,19,16:00,2013,anchorage,anchorage
mo,other,30,30 seconds,37.7808333,-90.4216667,12,19,17:25,2013,farmington,st. francois county
ky,rectangle,60,1 minute,36.9902778,-86.4436111,12,19,17:55,2013,bowling green,warren county
az,circle,60,60 seconds,33.4352778,-112.3575,12,19,18:00,2013,goodyear,maricopa county
ma,sphere,300,5 minutes,42.7261111,-71.1913889,12,19,18:30,2013,methuen,essex county
ca,light,35,35 seconds,37.9577778,-121.2897222,12,19,18:30,2013,stockton,san joaquin county
sc,light,15,15 seconds,33.6888889,-78.8869444,12,19,18:35,2013,myrtle beach,horry county
az,light,5,5 seconds,31.4713889,-110.97583329999999,12,19,18:50,2013,rio rico,santa cruz county
sc,flash,900,10-15 minutes,33.8158333,-78.6802778,12,19,19:00,2013,north myrtle beach,horry county
ca,circle,180,3 minutes,37.9747222,-122.56055559999999,12,19,19:30,2013,san anselmo,marin county
ut,flash,1,1 second,40.7608333,-111.89027779999999,12,19,20:00,2013,salt lake city,salt lake county
ca,light,1800,30 minutes,34.3541667,-119.05833329999999,12,19,20:00,2013,santa paula,ventura county
fl,oval,1800,30 minutes,27.0994444,-82.4544444,12,19,20:00,2013,venice,sarasota county
wa,oval,60,1 minute,47.0344444,-122.8219444,12,19,20:30,2013,lacey,thurston county
nc,flash,5,~5 seconds,33.9730556,-78.3861111,12,19,20:30,2013,shallotte,brunswick county
oh,circle,2700,30-45 minutes,41.3197222,-81.6269444,12,19,22:30,2013,brecksville,cuyahoga county
wa,chevron,120,2 minutes,48.0402778,-122.405,1,2,01:30,2013,langley,island county
wa,light,900,15 minutes,47.6063889,-122.33083329999998,1,2,01:45,2013,seattle,king county
ky,cylinder,180,2-3 minutes,39.0166667,-84.6008333,1,2,04:45,2013,erlanger,kenton county
ny,other,300,5 minutes,40.7469444,-73.8605556,1,2,06:20,2013,corona,queens county
ct,circle,30,30 seconds,41.7758333,-72.5219444,1,2,17:00,2013,manchester,hartford county
nv,sphere,7200,1-2 hours,39.5297222,-119.81277779999999,1,2,21:45,2013,reno,washoe county
ca,circle,45,45 seconds,39.7286111,-121.8363889,1,2,22:45,2013,chico,butte county
al,fireball,10,10 seconds,33.2441667,-86.8163889,12,20,17:00,2013,alabaster,shelby county
fl,formation,120,2 minutes,27.0438889,-82.23611109999999,12,20,19:15,2013,north port,sarasota county
mi,flash,60,1 minute,42.8708333,-85.865,12,20,19:45,2013,hudsonville,ottawa county
pa,light,3600,50-60 minutes,41.0933333,-75.0022222,12,20,20:40,2013,bushkill,pike county
ma,fireball,3,3 seconds,42.0680556,-72.6791667,12,20,22:00,2013,feeding hills,hampden county
ut,flash,300,5 minutes,40.5000000,-111.95,12,20,22:00,2013,west jordan,salt lake county
fl,light,120,2 minutes,27.9472222,-82.45861109999998,12,20,22:50,2013,tampa,hillsborough county
hi,sphere,300,5 minutes,20.7850000,-156.4655556,12,21,04:15,2013,kihei,maui county
or,triangle,10,10 seconds,44.9430556,-123.0338889,12,21,06:00,2013,salem,marion county
tx,disk,20,20 seconds,29.4238889,-98.4933333,12,21,16:46,2013,san antonio,bexar county
or,flash,1,1 second +/- 0.5 sec,45.5236111,-122.675,12,21,17:30,2013,portland,multnomah county
tx,cylinder,300,5 minutes,28.7077778,-96.21722220000001,12,21,18:00,2013,palacios,matagorda county
wa,oval,300,4-5 minutes,47.6063889,-122.33083329999998,12,21,18:43,2013,seattle,king county
ca,light,300,5 minutes,34.1808333,-118.30805559999999,12,21,19:00,2013,burbank,los angeles county
or,oval,240,4 minutes,45.5236111,-122.675,12,21,19:00,2013,portland,multnomah county
ca,triangle,30,~30 seconds,37.9358333,-122.34666670000001,12,21,20:00,2013,richmond,contra costa county
nc,light,60,60 seconds,36.1197222,-80.07388890000001,12,21,20:15,2013,kernersville,forsyth county
nv,circle,3,2-3 seconds,39.5350000,-119.75166670000002,12,21,20:50,2013,sparks,washoe county
ut,light,120,2 minutes,40.2969444,-111.69388889999999,12,21,21:15,2013,orem,utah county
fl,flash,2,2 seconds,29.8241667,-83.595,12,21,23:30,2013,keaton beach,taylor county
il,disk,300,5 minutes,39.9608333,-89.7238889,1,22,00:00,2013,athens,menard county
fl,rectangle,5,5 seconds,27.9655556,-82.80027779999999,1,22,01:00,2013,clearwater,pinellas county
nc,circle,3,3 seconds,35.3991667,-78.81611109999999,12,2,03:00,2013,lillington,harnett county
tx,triangle,240,4 minutes,32.7355556,-97.1077778,1,22,05:25,2013,arlington,tarrant county
ca,chevron,10,10 seconds,37.9975000,-121.7113889,12,2,05:30,2013,oakley,contra costa county
il,unknown,4,3-4 seconds,42.1391667,-87.9288889,12,2,05:30,2013,wheeling,cook county
fl,fireball,360,6 minutes,28.5380556,-81.3794444,12,2,05:51,2013,orlando,orange county
sc,light,600,10 minutes,34.6080556,-82.11361109999999,1,22,06:30,2013,gray court,laurens county
co,circle,60,1 minute,39.7391667,-104.98416670000002,1,22,15:43,2013,denver,denver county
or,light,10,10 seconds,45.5236111,-122.675,12,2,17:30,2013,portland,multnomah county
fl,circle,300,5 minutes,28.6119444,-80.8077778,12,2,18:00,2013,titusville,brevard county
ca,circle,56000,800 milliseconds,38.0050000,-121.8047222,12,2,19:00,2013,antioch,contra costa county
ca,sphere,600,10 minutes,32.7677778,-117.0222222,12,2,19:00,2013,la mesa,san diego county
ca,changing,20,20 seconds,34.1705556,-118.83666670000001,12,2,19:22,2013,thousand oaks,ventura county
ca,fireball,300,5 minutes,34.0522222,-118.2427778,12,2,20:00,2013,los angeles,los angeles county
ky,fireball,180,3 minutes,38.2541667,-85.7594444,12,2,20:00,2013,louisville,jefferson county
nm,other,60,<1 minute,31.8275000,-107.63944440000002,12,2,20:06,2013,columbus,luna county
sc,fireball,7,7 seconds,33.6888889,-78.8869444,1,22,20:45,2013,myrtle beach,horry county
sc,flash,7,7 seconds,33.6888889,-78.8869444,1,22,20:53,2013,myrtle beach,horry county
tx,fireball,60,~1 minute,30.2669444,-97.7427778,12,2,22:10,2013,austin,travis county
oh,light,900,15 minutes,39.1619444,-84.4569444,12,2,22:50,2013,cincinnati,hamilton county
ca,light,600,10 minutes,37.9736111,-122.53,12,22,00:30,2013,san rafael,marin county
ca,triangle,120,2 minutes,37.8044444,-122.2697222,12,22,01:00,2013,oakland,alameda county
va,egg,3600,1 hour,36.8527778,-75.9783333,12,22,08:45,2013,virginia beach,virginia beach city
ak,light,1,1 second (each),60.4877778,-151.05833330000002,12,22,18:00,2013,soldotna,kenai peninsula borough
nm,sphere,900,15 minutes,36.7280556,-108.21805559999999,12,22,19:00,2013,farmington,san juan county
mi,flash,0.5,1/2 second,42.9994444,-83.6163889,12,22,19:01,2013,burton,genesee county
id,light,120,2 minutes,47.8125000,-116.89555559999998,12,22,20:15,2013,rathdrum,kootenai county
or,light,900,15 minutes,44.0463889,-123.02083329999999,12,22,20:30,2013,springfield,lane county
az,formation,120,2 minutes,32.2216667,-110.9258333,12,22,20:39,2013,tucson,pima county
az,formation,300,5 minutes,32.2216667,-110.9258333,12,22,20:39,2013,tucson,pima county
fl,fireball,600,10 minutes,30.3319444,-81.6558333,12,22,21:00,2013,jacksonville,duval county
fl,fireball,120,2 minutes,26.8172222,-80.0822222,12,22,21:05,2013,north palm beach,palm beach county
ok,light,60,<1 minute,35.9986111,-96.1138889,12,22,21:30,2013,sapulpa,creek county
fl,circle,3600,1 hour,26.5625000,-81.94972220000001,12,23,07:00,2013,cape coral,lee county
id,light,300,5 minutes,47.7180556,-116.95055559999999,12,23,17:30,2013,post falls,kootenai county
ca,light,60,1 minute,37.3394444,-121.8938889,12,23,17:50,2013,san jose,santa clara county
md,triangle,300,5 minutes,38.6244444,-76.9394444,12,23,18:30,2013,waldorf,charles county
id,flash,3600,1 hour,43.8261111,-111.7888889,12,23,18:45,2013,rexburg,madison county
mn,light,60,1 minute,45.0083333,-96.41722220000001,12,23,19:00,2013,marietta,lac qui parle county
ca,circle,30,30 seconds,33.7877778,-117.8522222,12,23,19:30,2013,orange,orange county
id,flash,300,5 minutes,43.8261111,-111.7888889,12,23,19:30,2013,rexburg,madison county
az,fireball,120,2 minutes,33.4150000,-111.5488889,12,23,20:00,2013,apache junction,pinal county
tn,triangle,300,5 minutes,36.1658333,-86.7844444,12,23,20:00,2013,nashville,davidson county
fl,fireball,60,60 seconds,28.2486111,-81.28138890000001,12,23,20:20,2013,saint cloud,osceola county
nj,light,60,1 minute,40.4277778,-74.41638890000002,12,23,20:30,2013,east brunswick,middlesex county
az,light,180,3 minutes,33.2486111,-111.63361110000001,12,23,20:30,2013,queen creek,maricopa county
ak,fireball,10,10 seconds,61.5813889,-149.4394444,12,23,21:15,2013,wasilla,matanuska-susitna
wa,light,300,5 minutes,46.4400000,-122.84555559999998,12,23,21:38,2013,toledo,lewis county
hi,cylinder,180,3 minutes,20.6566667,-156.0586111,12,23,21:58,2013,kipahulu,maui county
ak,light,300,5 minutes,61.2180556,-149.90027780000003,12,23,22:11,2013,anchorage,anchorage
