state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county,Unemployment_rate_2013,Median_Household_Income_2018
de,unknown,300.0,5 minutes,38.5563889,-75.57166670000002,12,16,19:05,2013,laurel,sussex county,6.8,"59,821"
nc,formation,60.0,60 seconds,35.8233333,-78.8258333,12,16,19:20,2013,morrisville,wake county,6.0,"80,169"
wa,sphere,90.0,90 seconds,48.22,-122.685,12,16,21:00,2013,coupeville,island county,7.4,"65,987"
hi,oval,300.0,5 minutes,19.7297222,-155.09,12,16,23:00,2013,hilo,hawaii county,6.6,"56,383"
fl,light,240.0,4 minutes,25.9561111,-80.1394444,12,17,06:50,2013,aventura,miami-dade county,7.4,"52,043"
ca,sphere,300.0,3-5 minutes,33.5016667,-117.66166670000001,12,17,07:30,2013,san juan capistrano,orange county,6.6,"89,373"
nc,egg,5.0,5 seconds,34.286666700000005,-78.70138890000001,12,17,13:30,2013,brunswick,brunswick county,9.8,"60,163"
va,triangle,300.0,5 minutes,38.7933333,-77.2719444,12,17,15:00,2013,burke,fairfax county,4.4,"122,035"
fl,unknown,120.0,2 minutes,28.2713889,-82.7197222,12,17,15:09,2013,port richey,pasco county,7.7,"53,788"
nv,teardrop,600.0,10 minutes,36.175,-115.1363889,12,17,17:00,2013,las vegas,clark county,9.7,"57,155"
fl,cylinder,300.0,5 minutes,25.7738889,-80.1938889,12,17,17:00,2013,miami,miami-dade county,7.4,"52,043"
mn,disk,3600.0,1 hour,44.9133333,-93.5030556,12,17,18:00,2013,minnetonka,hennepin county,4.6,"76,067"
fl,disk,300.0,5 minutes,26.9758333,-82.0908333,12,17,19:48,2013,port charlotte,charlotte county,8.0,"52,724"
wi,formation,600.0,10 minutes,44.4583333,-87.5030556,12,17,20:00,2013,kewaunee,kewaunee county,6.4,"63,612"
ca,light,45.0,45 seconds,37.3394444,-121.8938889,12,17,20:00,2013,san jose,santa clara county,6.5,"125,933"
fl,changing,540.0,9+ minutes,27.839444399999994,-82.79138890000002,12,17,20:30,2013,seminole,pinellas county,6.6,"52,226"
ga,fireball,10.0,10 seconds,34.1013889,-84.5194444,12,17,21:22,2013,woodstock,cherokee county,6.1,"82,733"
ga,fireball,1.0,1 second,32.4580556,-83.7316667,12,17,21:30,2013,perry,houston county,7.5,"60,728"
nm,unknown,7200.0,2 hours,35.084444399999995,-106.65055559999999,12,18,01:00,2013,albuquerque,bernalillo county,6.5,"51,372"
ia,triangle,180.0,3 minutes,41.2888889,-91.5522222,12,18,04:00,2013,ainsworth,washington county,3.8,"65,849"
va,fireball,600.0,10 minutes,38.8047222,-77.04722220000002,12,18,16:20,2013,alexandria,alexandria city,4.1,"99,425"
sd,formation,480.0,8 minutes,43.7094444,-98.0294444,12,18,18:00,2013,mitchell,davison county,3.1,"51,724"
ca,formation,240.0,4 minutes,33.783888899999994,-116.95777779999999,12,18,18:00,2013,san jacinto,riverside county,9.9,"66,793"
ca,cylinder,60.0,60 seconds,34.6980556,-118.13583329999999,12,18,18:15,2013,lancaster,los angeles county,9.8,"67,986"
nj,triangle,21600.0,6 hours,39.8522222,-75.06833329999998,12,18,18:15,2013,runnemede,camden county,9.4,"67,135"
pa,fireball,600.0,10 minutes,40.8611111,-79.8955556,12,18,19:00,2013,butler,butler county,6.2,"67,161"
mo,light,120.0,2 minutes,38.6272222,-90.1977778,12,18,19:00,2013,st. louis,st. louis city,8.4,"43,263"
ga,fireball,6000.0,100 minutes,33.089722200000004,-82.0158333,12,18,19:15,2013,waynesboro,burke county,12.0,"42,785"
sc,light,300.0,5 minutes,33.688888899999995,-78.8869444,12,18,21:00,2013,myrtle beach,horry county,8.6,"49,082"
ia,changing,180.0,3 minutes,42.0347222,-93.61972220000001,12,18,21:45,2013,ames,story county,3.3,"57,464"
hi,fireball,420.0,5-7 minutes,20.785,-156.4655556,12,18,22:15,2013,kihei,maui county,5.1,"78,503"
ma,circle,300.0,5 minutes,42.0644444,-72.5130556,12,18,23:00,2013,east longmeadow,hampden county,8.7,"52,682"
ca,light,30.0,30 seconds,38.4405556,-122.71333329999999,12,18,23:40,2013,santa rosa,sonoma county,7.1,"81,002"
al,unknown,3600.0,1 hour,30.6033333,-87.90361109999998,12,19,00:00,2013,daphne,baldwin county,6.6,"57,588"
fl,unknown,7200.0,2 hours,28.538055600000003,-81.3794444,12,19,03:00,2013,orlando,orange county,6.8,"58,037"
nc,light,900.0,15 minutes,35.2427778,-81.0375,12,19,05:10,2013,belmont,gaston county,9.0,"52,798"
ak,circle,300.0,~5 minutes,61.2180556,-149.90027780000003,12,19,16:00,2013,anchorage,anchorage borough/municipality,5.2,"82,113"
mo,other,30.0,30 seconds,37.7808333,-90.4216667,12,19,17:25,2013,farmington,st. francois county,8.5,"45,584"
ky,rectangle,60.0,1 minute,36.9902778,-86.4436111,12,19,17:55,2013,bowling green,warren county,6.9,"53,478"
az,circle,60.0,60 seconds,33.4352778,-112.3575,12,19,18:00,2013,goodyear,maricopa county,6.6,"65,234"
ma,sphere,300.0,5 minutes,42.7261111,-71.1913889,12,19,18:30,2013,methuen,essex county,7.0,"76,373"
ca,light,35.0,35 seconds,37.9577778,-121.2897222,12,19,18:30,2013,stockton,san joaquin county,12.3,"63,567"
sc,light,15.0,15 seconds,33.688888899999995,-78.8869444,12,19,18:35,2013,myrtle beach,horry county,8.6,"49,082"
az,light,5.0,5 seconds,31.4713889,-110.97583329999999,12,19,18:50,2013,rio rico,santa cruz county,15.4,"40,545"
sc,flash,900.0,10-15 minutes,33.8158333,-78.6802778,12,19,19:00,2013,north myrtle beach,horry county,8.6,"49,082"
ca,circle,180.0,3 minutes,37.9747222,-122.56055559999999,12,19,19:30,2013,san anselmo,marin county,5.2,"122,933"
ut,flash,1.0,1 second,40.7608333,-111.89027779999999,12,19,20:00,2013,salt lake city,salt lake county,4.4,"73,619"
ca,light,1800.0,30 minutes,34.3541667,-119.05833329999999,12,19,20:00,2013,santa paula,ventura county,7.9,"84,170"
fl,oval,1800.0,30 minutes,27.0994444,-82.4544444,12,19,20:00,2013,venice,sarasota county,7.0,"61,652"
wa,oval,60.0,1 minute,47.0344444,-122.8219444,12,19,20:30,2013,lacey,thurston county,7.6,"72,400"
nc,flash,5.0,~5 seconds,33.9730556,-78.3861111,12,19,20:30,2013,shallotte,brunswick county,9.8,"60,163"
oh,circle,2700.0,30-45 minutes,41.3197222,-81.6269444,12,19,22:30,2013,brecksville,cuyahoga county,7.0,"50,006"
wa,chevron,120.0,2 minutes,48.0402778,-122.405,1,2,01:30,2013,langley,island county,7.4,"65,987"
wa,light,900.0,15 minutes,47.6063889,-122.33083329999998,1,2,01:45,2013,seattle,king county,5.1,"94,822"
ky,cylinder,180.0,2-3 minutes,39.0166667,-84.6008333,1,2,04:45,2013,erlanger,kenton county,7.0,"64,644"
ny,other,300.0,5 minutes,40.7469444,-73.8605556,1,2,06:20,2013,corona,queens county,7.7,"68,432"
ct,circle,30.0,30 seconds,41.7758333,-72.5219444,1,2,17:00,2013,manchester,hartford county,8.0,"73,037"
nv,sphere,7200.0,1-2 hours,39.5297222,-119.81277779999999,1,2,21:45,2013,reno,washoe county,9.5,"63,636"
ca,circle,45.0,45 seconds,39.7286111,-121.8363889,1,2,22:45,2013,chico,butte county,10.3,"50,945"
al,fireball,10.0,10 seconds,33.2441667,-86.8163889,12,20,17:00,2013,alabaster,shelby county,4.6,"75,663"
fl,formation,120.0,2 minutes,27.043888899999995,-82.23611109999999,12,20,19:15,2013,north port,sarasota county,7.0,"61,652"
mi,flash,60.0,1 minute,42.8708333,-85.865,12,20,19:45,2013,hudsonville,ottawa county,6.1,"70,420"
pa,light,3600.0,50-60 minutes,41.0933333,-75.0022222,12,20,20:40,2013,bushkill,pike county,9.7,"62,657"
ma,fireball,3.0,3 seconds,42.0680556,-72.6791667,12,20,22:00,2013,feeding hills,hampden county,8.7,"52,682"
ut,flash,300.0,5 minutes,40.5,-111.95,12,20,22:00,2013,west jordan,salt lake county,4.4,"73,619"
fl,light,120.0,2 minutes,27.9472222,-82.45861109999998,12,20,22:50,2013,tampa,hillsborough county,6.6,"58,361"
hi,sphere,300.0,5 minutes,20.785,-156.4655556,12,21,04:15,2013,kihei,maui county,5.1,"78,503"
or,triangle,10.0,10 seconds,44.9430556,-123.0338889,12,21,06:00,2013,salem,marion county,8.8,"56,408"
tx,disk,20.0,20 seconds,29.4238889,-98.4933333,12,21,16:46,2013,san antonio,bexar county,5.8,"54,210"
or,flash,1.0,1 second +/- 0.5 sec,45.5236111,-122.675,12,21,17:30,2013,portland,multnomah county,6.8,"70,756"
tx,cylinder,300.0,5 minutes,28.7077778,-96.21722220000001,12,21,18:00,2013,palacios,matagorda county,9.7,"48,830"
wa,oval,300.0,4-5 minutes,47.6063889,-122.33083329999998,12,21,18:43,2013,seattle,king county,5.1,"94,822"
ca,light,300.0,5 minutes,34.1808333,-118.30805559999999,12,21,19:00,2013,burbank,los angeles county,9.8,"67,986"
or,oval,240.0,4 minutes,45.5236111,-122.675,12,21,19:00,2013,portland,multnomah county,6.8,"70,756"
ca,triangle,30.0,~30 seconds,37.9358333,-122.34666670000001,12,21,20:00,2013,richmond,contra costa county,7.5,"101,463"
nc,light,60.0,60 seconds,36.1197222,-80.07388890000001,12,21,20:15,2013,kernersville,forsyth county,7.5,"50,112"
nv,circle,3.0,2-3 seconds,39.535,-119.75166670000002,12,21,20:50,2013,sparks,washoe county,9.5,"63,636"
ut,light,120.0,2 minutes,40.2969444,-111.69388889999999,12,21,21:15,2013,orem,utah county,4.2,"75,296"
fl,flash,2.0,2 seconds,29.824166700000006,-83.595,12,21,23:30,2013,keaton beach,taylor county,7.8,"42,307"
il,disk,300.0,5 minutes,39.9608333,-89.7238889,1,22,00:00,2013,athens,menard county,7.2,"74,872"
fl,rectangle,5.0,5 seconds,27.965555600000005,-82.80027779999998,1,22,01:00,2013,clearwater,pinellas county,6.6,"52,226"
nc,circle,3.0,3 seconds,35.3991667,-78.81611109999999,12,2,03:00,2013,lillington,harnett county,9.2,"51,225"
tx,triangle,240.0,4 minutes,32.735555600000005,-97.1077778,1,22,05:25,2013,arlington,tarrant county,6.0,"66,059"
ca,chevron,10.0,10 seconds,37.9975,-121.7113889,12,2,05:30,2013,oakley,contra costa county,7.5,"101,463"
il,unknown,4.0,3-4 seconds,42.1391667,-87.9288889,12,2,05:30,2013,wheeling,cook county,9.6,"63,347"
fl,fireball,360.0,6 minutes,28.538055600000003,-81.3794444,12,2,05:51,2013,orlando,orange county,6.8,"58,037"
sc,light,600.0,10 minutes,34.60805560000001,-82.11361109999999,1,22,06:30,2013,gray court,laurens county,8.6,"42,099"
co,circle,60.0,1 minute,39.7391667,-104.98416670000002,1,22,15:43,2013,denver,denver county/city,6.6,"68,069"
or,light,10.0,10 seconds,45.5236111,-122.675,12,2,17:30,2013,portland,multnomah county,6.8,"70,756"
fl,circle,300.0,5 minutes,28.611944399999995,-80.8077778,12,2,18:00,2013,titusville,brevard county,8.3,"57,612"
ca,circle,56000.0,800 milliseconds,38.005,-121.8047222,12,2,19:00,2013,antioch,contra costa county,7.5,"101,463"
ca,sphere,600.0,10 minutes,32.7677778,-117.0222222,12,2,19:00,2013,la mesa,san diego county,7.8,"78,777"
ca,changing,20.0,20 seconds,34.17055560000001,-118.83666670000001,12,2,19:22,2013,thousand oaks,ventura county,7.9,"84,170"
ca,fireball,300.0,5 minutes,34.0522222,-118.2427778,12,2,20:00,2013,los angeles,los angeles county,9.8,"67,986"
ky,fireball,180.0,3 minutes,38.2541667,-85.7594444,12,2,20:00,2013,louisville,jefferson county,7.5,"55,860"
nm,other,60.0,<1 minute,31.8275,-107.63944440000002,12,2,20:06,2013,columbus,luna county,19.0,"30,570"
sc,fireball,7.0,7 seconds,33.688888899999995,-78.8869444,1,22,20:45,2013,myrtle beach,horry county,8.6,"49,082"
sc,flash,7.0,7 seconds,33.688888899999995,-78.8869444,1,22,20:53,2013,myrtle beach,horry county,8.6,"49,082"
tx,fireball,60.0,~1 minute,30.2669444,-97.7427778,12,2,22:10,2013,austin,travis county,5.0,"76,255"
oh,light,900.0,15 minutes,39.1619444,-84.4569444,12,2,22:50,2013,cincinnati,hamilton county,7.3,"57,300"
ca,light,600.0,10 minutes,37.97361110000001,-122.53,12,22,00:30,2013,san rafael,marin county,5.2,"122,933"
ca,triangle,120.0,2 minutes,37.8044444,-122.2697222,12,22,01:00,2013,oakland,alameda county,7.2,"101,744"
va,egg,3600.0,1 hour,36.8527778,-75.9783333,12,22,08:45,2013,virginia beach,virginia beach city,5.4,"76,520"
ak,light,1.0,1 second (each),60.4877778,-151.05833330000004,12,22,18:00,2013,soldotna,kenai peninsula borough,8.0,"65,439"
nm,sphere,900.0,15 minutes,36.72805560000001,-108.21805559999999,12,22,19:00,2013,farmington,san juan county,6.8,"46,578"
mi,flash,0.5,1/2 second,42.9994444,-83.6163889,12,22,19:01,2013,burton,genesee county,9.7,"48,370"
id,light,120.0,2 minutes,47.8125,-116.89555559999998,12,22,20:15,2013,rathdrum,kootenai county,7.3,"56,188"
or,light,900.0,15 minutes,44.0463889,-123.02083329999999,12,22,20:30,2013,springfield,lane county,8.0,"53,161"
az,formation,120.0,2 minutes,32.2216667,-110.9258333,12,22,20:39,2013,tucson,pima county,6.8,"53,395"
az,formation,300.0,5 minutes,32.2216667,-110.9258333,12,22,20:39,2013,tucson,pima county,6.8,"53,395"
fl,fireball,600.0,10 minutes,30.3319444,-81.6558333,12,22,21:00,2013,jacksonville,duval county,7.5,"55,733"
fl,fireball,120.0,2 minutes,26.8172222,-80.0822222,12,22,21:05,2013,north palm beach,palm beach county,7.1,"61,735"
ok,light,60.0,<1 minute,35.99861110000001,-96.1138889,12,22,21:30,2013,sapulpa,creek county,6.0,"54,478"
fl,circle,3600.0,1 hour,26.5625,-81.94972220000002,12,23,07:00,2013,cape coral,lee county,7.3,"56,343"
id,light,300.0,5 minutes,47.71805560000001,-116.95055559999999,12,23,17:30,2013,post falls,kootenai county,7.3,"56,188"
ca,light,60.0,1 minute,37.3394444,-121.8938889,12,23,17:50,2013,san jose,santa clara county,6.5,"125,933"
md,triangle,300.0,5 minutes,38.6244444,-76.9394444,12,23,18:30,2013,waldorf,charles county,6.5,"92,616"
id,flash,3600.0,1 hour,43.82611110000001,-111.7888889,12,23,18:45,2013,rexburg,madison county,4.1,"41,827"
mn,light,60.0,1 minute,45.0083333,-96.41722220000001,12,23,19:00,2013,marietta,lac qui parle county,5.6,"52,445"
ca,circle,30.0,30 seconds,33.7877778,-117.8522222,12,23,19:30,2013,orange,orange county,6.6,"89,373"
id,flash,300.0,5 minutes,43.82611110000001,-111.7888889,12,23,19:30,2013,rexburg,madison county,4.1,"41,827"
az,fireball,120.0,2 minutes,33.415,-111.5488889,12,23,20:00,2013,apache junction,pinal county,8.1,"58,848"
tn,triangle,300.0,5 minutes,36.1658333,-86.7844444,12,23,20:00,2013,nashville,davidson county,5.9,"60,799"
fl,fireball,60.0,60 seconds,28.248611100000005,-81.28138890000002,12,23,20:20,2013,saint cloud,osceola county,7.9,"50,473"
nj,light,60.0,1 minute,40.4277778,-74.41638890000002,12,23,20:30,2013,east brunswick,middlesex county,7.5,"87,666"
az,light,180.0,3 minutes,33.248611100000005,-111.63361110000001,12,23,20:30,2013,queen creek,maricopa county,6.6,"65,234"
ak,fireball,10.0,10 seconds,61.58138889999999,-149.4394444,12,23,21:15,2013,wasilla,matanuska-susitna borough,8.4,"74,649"
wa,light,300.0,5 minutes,46.44,-122.84555559999998,12,23,21:38,2013,toledo,lewis county,10.5,"57,019"
hi,cylinder,180.0,3 minutes,20.6566667,-156.0586111,12,23,21:58,2013,kipahulu,maui county,5.1,"78,503"
ak,light,300.0,5 minutes,61.2180556,-149.90027780000003,12,23,22:11,2013,anchorage,anchorage borough/municipality,5.2,"82,113"
ak,circle,10.0,10 seconds,61.2180556,-149.90027780000003,12,23,22:22,2013,anchorage,anchorage borough/municipality,5.2,"82,113"
ca,chevron,300.0,5 minutes,36.9102778,-121.75583329999999,12,24,00:15,2013,watsonville,santa cruz county,10.3,"84,213"
mo,disk,120.0,2 minutes,38.6402778,-92.12222220000001,12,24,00:47,2013,holts summit,callaway county,6.0,"53,970"
ct,circle,120.0,few minutes,41.1175,-73.4083333,12,24,07:45,2013,norwalk,fairfield county,7.3,"91,183"
in,cylinder,120.0,2 minutes,41.1572222,-85.4883333,12,24,09:00,2013,columbia city,whitley county,7.0,"67,758"
ca,fireball,600.0,10 minutes,33.1958333,-117.3786111,12,24,10:50,2013,oceanside,san diego county,7.8,"78,777"
ma,light,20.0,20 seconds,42.7261111,-71.1913889,12,24,16:30,2013,methuen,essex county,7.0,"76,373"
mi,changing,1200.0,20 minutes,46.0688889,-87.1658333,12,24,17:45,2013,rock,delta county,10.3,"49,292"
ca,sphere,180.0,2-3 minutes,37.2638889,-122.02194440000001,12,24,18:00,2013,saratoga,santa clara county,6.5,"125,933"
ct,oval,120.0,2 minutes,41.4813889,-73.2136111,12,24,18:28,2013,southbury,new haven county,8.5,"67,720"
pa,circle,180.0,3 minutes,40.3275,-80.0397222,12,24,19:00,2013,bethel park,allegheny county,6.5,"59,881"
id,circle,600.0,10 minutes,43.66305560000001,-116.6863889,12,24,19:00,2013,caldwell,canyon county,7.5,"53,381"
ar,formation,300.0,5 minutes,36.0625,-94.1572222,12,24,19:00,2013,fayetteville,washington county,5.4,"50,893"
ut,flash,2.0,1-2 seconds,41.1769444,-112.00305559999998,12,24,19:11,2013,riverdale,weber county,5.4,"68,106"
vt,cylinder,360.0,4-6 minutes,44.26,-72.5758333,12,24,19:15,2013,montpelier,washington county,4.3,"61,808"
az,formation,600.0,10 minutes,33.538611100000004,-112.1852778,12,24,19:25,2013,glendale,maricopa county,6.6,"65,234"
wi,sphere,240.0,4 minutes,44.2619444,-88.4152778,12,24,19:35,2013,appleton,outagamie county,6.1,"65,993"
id,circle,600.0,10 minutes,43.6136111,-116.2025,12,24,19:45,2013,boise,ada county,5.2,"66,827"
wa,circle,300.0,5 minutes,46.7313889,-117.1786111,12,24,20:15,2013,pullman,whitman county,6.0,"45,389"
wi,formation,300.0,5 minutes,43.5208333,-88.22888890000002,12,24,20:30,2013,kewaskum,washington county,5.7,"75,799"
wa,sphere,240.0,4 minutes,47.6063889,-122.33083329999998,12,24,20:40,2013,seattle,king county,5.1,"94,822"
nc,sphere,60.0,~1 minute,36.0725,-79.79222220000003,12,24,20:45,2013,greensboro,guilford county,8.2,"52,166"
pa,light,60.0,1 minute,40.7988889,-76.8625,12,24,20:50,2013,selinsgrove,snyder county,6.9,"56,991"
or,cross,1800.0,30 minutes,45.8119444,-118.48944440000001,12,24,21:00,2013,athena,umatilla county,8.8,"53,917"
id,sphere,300.0,5 minutes,43.6136111,-116.2025,12,24,21:00,2013,boise,ada county,5.2,"66,827"
mi,light,300.0,5 minutes,43.0125,-83.6875,12,24,21:00,2013,flint,genesee county,9.7,"48,370"
az,cross,300.0,3-5 minutes,32.7252778,-114.6236111,12,24,21:00,2013,yuma,yuma county,25.5,"44,116"
ct,diamond,180.0,3 minutea,41.6716667,-72.94972220000002,12,24,21:10,2013,bristol,hartford county,8.0,"73,037"
nm,changing,60.0,1 minute,35.084444399999995,-106.65055559999999,12,24,21:15,2013,albuquerque,bernalillo county,6.5,"51,372"
ma,circle,600.0,10 minutes,42.3694444,-71.9486111,12,24,21:15,2013,rutland,worcester county,7.2,"71,767"
ut,light,120.0,2 minutes,40.3769444,-111.795,12,24,21:20,2013,american fork,utah county,4.2,"75,296"
nm,cone,1800.0,30 minutes,35.084444399999995,-106.65055559999999,12,24,21:30,2013,albuquerque,bernalillo county,6.5,"51,372"
fl,sphere,120.0,2:00,30.7619444,-86.57055559999998,12,24,21:30,2013,crestview,okaloosa county,5.7,"62,779"
ma,formation,300.0,5 minutes,42.46666670000001,-70.95,12,24,21:30,2013,lynn,essex county,7.0,"76,373"
id,circle,600.0,10 minutes,47.71805560000001,-116.95055559999999,12,24,22:00,2013,post falls,kootenai county,7.3,"56,188"
tx,unknown,120.0,2 minutes,30.079722200000006,-95.4169444,12,24,22:00,2013,spring,harris county,6.1,"60,241"
ca,teardrop,300.0,5 minutes,33.7738889,-117.94055559999998,12,24,22:15,2013,garden grove,orange county,6.6,"89,373"
fl,circle,90.0,90 seconds,30.3319444,-81.6558333,12,24,22:15,2013,jacksonville,duval county,7.5,"55,733"
la,sphere,180.0,3 minutes,29.9544444,-90.075,12,24,22:15,2013,new orleans,orleans parish,7.3,"38,855"
la,circle,600.0,10 minutes,30.4752778,-90.1008333,12,24,22:30,2013,covington,st. tammany parish,5.7,"67,054"
sd,cylinder,2400.0,40 minutes,44.0805556,-103.2305556,12,24,23:00,2013,rapid city,pennington county,3.9,"58,738"
fl,light,600.0,10 minutes,27.94555560000001,-82.25805559999998,12,24,23:00,2013,valrico,hillsborough county,6.6,"58,361"
la,light,1500.0,25 minutes,30.275,-89.78111109999998,12,24,23:20,2013,slidell,st. tammany parish,5.7,"67,054"
az,unknown,300.0,5 minutes,33.4222222,-111.8219444,12,24,23:25,2013,mesa,maricopa county,6.6,"65,234"
fl,fireball,20.0,20 seconds,27.6383333,-80.3975,12,24,23:35,2013,vero beach,indian river county,9.6,"58,228"
ca,circle,1200.0,20 minutes,32.7152778,-117.1563889,12,24,23:40,2013,san diego,san diego county,7.8,"78,777"
oh,triangle,300.0,5 minutes,41.1016667,-80.76472220000002,12,24,24:00,2013,austintown,mahoning county,8.5,"48,010"
ca,unknown,600.0,10+ minutes,34.0522222,-118.2427778,12,25,00:30,2013,los angeles,los angeles county,9.8,"67,986"
oh,light,300.0,5 minutes,38.7316667,-82.9977778,12,25,00:30,2013,portsmouth,scioto county,11.9,"41,267"
fl,fireball,30.0,30 seconds,25.7738889,-80.1938889,12,25,00:45,2013,miami,miami-dade county,7.4,"52,043"
mo,triangle,300.0,~5 minutes,38.6272222,-90.1977778,12,25,05:00,2013,st. louis,st. louis city,8.4,"43,263"
pa,light,900.0,10~15 minutes,40.0377778,-76.3058333,12,25,06:35,2013,lancaster,lancaster county,6.0,"66,270"
fl,sphere,60.0,~1 minute,26.9758333,-82.0908333,12,25,07:00,2013,port charlotte,charlotte county,8.0,"52,724"
id,sphere,30.0,30 seconds,45.9266667,-116.1213889,12,25,07:10,2013,grangeville,idaho county,9.9,"40,569"
de,circle,300.0,5 minutes,39.6291667,-75.65861109999999,12,25,07:55,2013,bear,new castle county,6.5,"69,562"
nj,other,300.0,5 minutes,40.4330556,-74.2,12,25,08:30,2013,keyport,monmouth county,7.5,"99,223"
fl,light,600.0,10 minutes,26.2708333,-80.27083329999998,12,25,10:00,2013,coral springs,broward county,6.8,"57,200"
va,egg,120.0,2 minutes,38.30305560000001,-77.4608333,12,25,16:25,2013,fredericksburg,fredericksburg city,6.5,"58,448"
